"occ","h3_id","year","btemp_mean","sal_mean","ml_mean"
0,"852b203bfffffff",1996,4.21721550822258,29.4183173179626,13.7269717057546
0,"851b9367fffffff",1996,4.54742070039113,31.0324496163262,19.7077522410287
0,"851a9343fffffff",1996,1.89352093802558,34.0784086651272,29.5563299126095
0,"851baa37fffffff",1996,2.50852993958526,32.9348548253377,23.3699735138151
0,"851a8213fffffff",1996,3.20103559891383,33.0518849690755,20.837360991372
0,"851ab457fffffff",1996,3.5603198731939,31.5013962189356,18.8388222455978
0,"851b824bfffffff",1996,1.24226612483876,30.5940215322706,13.2310460673438
0,"852b740ffffffff",1996,2.20914336045583,33.2375498612722,22.5995930234591
0,"852a15bbfffffff",1996,7.10458697378635,30.9238014618556,12.6206756631533
0,"852a1d9bfffffff",1997,2.59910889466604,34.6478757858276,31.8791277938419
0,"852b1b67fffffff",1997,7.47645499308904,31.8061045408249,28.1469682256381
0,"851b859bfffffff",1997,1.06222726637497,32.4020417928696,25.7563516497612
0,"851a832bfffffff",1997,3.65808590253194,32.929630835851,16.0095019340515
0,"852a24a3fffffff",1997,6.08795433243116,31.4253860314687,20.5618466337522
0,"851aa14bfffffff",1997,-0.190206591971219,31.87553413709,18.1553348700205
0,"852a049bfffffff",1997,6.51062044501305,32.1959784428279,29.0943136413892
0,"852aa90bfffffff",1997,14.6239305469725,11.9340511427985,7.01925754547119
0,"852b2dd3fffffff",1997,1.82019107143084,31.1947233200073,20.676291068395
0,"852a2c97fffffff",1997,1.84612569709619,35.2517712116241,39.918847878774
0,"852a2073fffffff",1997,9.12690613004896,32.1727823946211,27.2356515195635
0,"852a2aa3fffffff",1998,1.84687340507905,35.1190155347188,35.210732003053
0,"852b2b6ffffffff",1998,4.94378490746021,30.9815325737,18.069501499335
0,"851b916bfffffff",1998,4.41130812631713,30.8198373847538,17.645633260409
0,"851a8e7bfffffff",1998,4.1466007232666,33.2965837054782,19.2690485583411
0,"852a15c7fffffff",1998,9.82137518127759,28.9472194115321,10.1569419403871
0,"851a9c93fffffff",1998,2.26715903977553,33.1813445885976,23.5437594652176
0,"851b81d7fffffff",1998,0.847663826992114,32.22693567276,18.8451803366343
0,"852b74dbfffffff",1998,4.12938323120276,31.9323428869247,16.2479279836019
0,"852a2673fffffff",1998,6.76139106353124,31.7314929564794,24.4148085912069
0,"852b73b7fffffff",1998,1.81826229724619,35.1841961542765,45.4513877497779
0,"852a25a7fffffff",1998,2.64099553227425,32.8313991228739,17.6594091455142
0,"852b04d3fffffff",1999,0.422203252919846,28.5407616032494,14.5386793480979
0,"851a9d87fffffff",1999,3.32442703346411,32.8934531211853,18.9850568771362
0,"851ba08ffffffff",1999,2.84807886679967,33.9836956659953,38.3134470913145
0,"852a24b7fffffff",1999,8.14698733554946,31.9548080762227,19.3008386294047
0,"851a8c0bfffffff",1999,5.04141974449158,32.2599211374919,24.6538702487946
0,"852b2197fffffff",1999,4.52951142191887,31.8880590995153,21.862062394619
0,"852b265bfffffff",1999,0.345451228693128,30.6758323669434,16.4952550093333
0,"852a1c93fffffff",1999,3.82882170875867,34.7644604841868,30.2419366240501
0,"852b3687fffffff",1999,3.67361982601384,31.0653312206268,7.84262152512868
0,"852b3523fffffff",1999,4.9393444955349,30.3959903717041,19.5986062089602
0,"852ac6cbfffffff",1999,21.3361308574677,35.1958844661713,15.3546256621679
0,"851b9e53fffffff",2000,2.70262766480446,30.9180220921834,21.2078216552734
0,"851b8bcbfffffff",2000,3.04184090097745,32.285499215126,17.6371560494105
0,"851aa85bfffffff",2000,0.689992998623186,32.1310311953227,24.1392941474915
0,"852b1987fffffff",2000,7.28163703680038,31.7593918482463,21.1060934066772
0,"852b5637fffffff",2000,1.95688753823439,34.4237341880798,61.7406432893541
0,"852ae06bfffffff",2000,1.91740166892608,36.4717804590861,60.5442750056585
0,"851a9227fffffff",2000,1.88770207762718,33.8945775561862,30.9042309655084
0,"851ba43bfffffff",2000,2.6393119196097,34.2703151702881,83.7436412043042
0,"852a30b3fffffff",2000,6.62666703263919,32.3569636742274,30.1433874368668
0,"851a9d97fffffff",2000,3.47657705843449,32.941837867101,17.3891931772232
0,"852b719bfffffff",2000,1.83364361921946,35.0806702295939,43.0438162644704
0,"852a26dbfffffff",2001,7.8928291466501,31.9482168621487,23.1326072216034
0,"851a84cbfffffff",2001,-0.498779243168732,31.9908682902654,18.4064766963323
0,"852ba5a7fffffff",2001,1.95669425527255,21.0804057916005,10.5288858413696
0,"852b7497fffffff",2001,2.32832831144333,32.6472177505493,19.3199127780067
0,"852b7067fffffff",2001,1.86687828848759,34.2828086217244,38.2911942402522
0,"850f4db7fffffff",2001,3.48044855254037,33.7987768082392,32.8001329217638
0,"851b910bfffffff",2001,-0.357982097711,30.9528047773573,19.5954270760218
0,"852b0d1bfffffff",2001,5.23259685436885,31.5605257352193,21.1912908951441
0,"851b8bd7fffffff",2001,3.08337658246358,32.8488010406494,23.5984385331472
0,"850f49affffffff",2001,-0.254422624698944,30.8233977688683,14.814193699095
0,"851a92cffffffff",2001,1.94956817477941,33.2513785362244,25.7213825186094
0,"852a0417fffffff",2002,8.70029805766212,32.8689433203803,28.1681615379122
0,"852b6293fffffff",2002,1.82578204870224,35.358007367452,50.6556418736776
0,"850e49b7fffffff",2002,4.15846229592959,22.4287308322059,10.5310051838557
0,"851ab0d3fffffff",2002,5.95866778824064,31.7233548694187,24.3173189957937
0,"852b1883fffffff",2002,7.17160560687383,31.838752746582,21.7635130484899
0,"852b225bfffffff",2002,3.17041538904111,30.0727804104487,18.4827729860942
0,"852a2613fffffff",2002,8.55499435464541,32.3872277736664,25.9057650367419
0,"851b926bfffffff",2002,1.60553608164191,30.9524572690328,18.2017484664917
0,"852b096ffffffff",2002,3.22672813733419,32.4741608301798,18.189032459259
0,"851a8813fffffff",2002,3.02221746742725,32.4946465492249,21.1213527917862
0,"851ba547fffffff",2002,2.11146379013856,34.2986718813578,52.2905016872618
0,"851a926bfffffff",2003,1.86129339536031,34.4147373835246,36.2757007479668
0,"852a3463fffffff",2003,6.20539971854952,32.116789287991,13.1568690405952
0,"851b9e73fffffff",2003,1.52494278848171,31.0409862836202,15.3050332228343
0,"851aad9bfffffff",2003,0.643543831383189,32.7875606218974,24.8535123268763
0,"851ba84ffffffff",2003,3.96725367506345,33.5116335021125,26.6210425827238
0,"852b12c7fffffff",2003,7.82961519720654,13.6906033833822,7.01925754547119
0,"851a854ffffffff",2003,0.415245034214523,32.5410384072198,26.7545611593458
0,"851a865bfffffff",2003,2.59648428546886,32.3087061246236,19.4015073378881
0,"852b1937fffffff",2003,6.78205208977063,31.9633064667384,19.5286677678426
0,"851a1627fffffff",2003,3.38608969251315,33.9746991793315,38.672675649325
0,"850f4993fffffff",2003,1.29421878802694,32.4328252474467,19.1058593326145
0,"852b0eaffffffff",2004,2.98654135751227,31.0799546639125,23.4579259951909
0,"852a114bfffffff",2004,7.9840541233619,31.9060525099436,15.0399034221967
0,"852a033bfffffff",2004,2.66303496228324,35.113071123759,48.4523748026954
0,"852ae07bfffffff",2004,1.88082524140676,36.5096735954285,56.2430721124013
0,"852a0c6bfffffff",2004,1.85694450139999,35.7709358533223,36.1898677547773
0,"852a1a0bfffffff",2004,8.33535268902779,32.4509669939677,15.5262922644615
0,"852b5083fffffff",2004,1.83857236305873,34.8339222272237,46.1497104565303
0,"851b81c7fffffff",2004,1.48669395285348,31.9546277523041,15.5707984566689
0,"851b93bbfffffff",2004,1.91620229184628,31.0450301806132,21.4392538547516
0,"852a0487fffffff",2004,6.03856013218562,32.4843146006266,28.9798693458239
0,"852b6623fffffff",2004,1.82505266865094,35.3203106721242,57.4892446994781
0,"852b29b7fffffff",2005,6.33191936214765,31.9084365367889,15.7742551962535
0,"852a3087fffffff",2005,5.44596696893374,31.5267010529836,25.3049318194389
0,"851a960bfffffff",2005,3.20813625388675,32.7959953943888,21.9012702041202
0,"852af507fffffff",2005,3.12610250711441,34.7304452260335,25.01882092158
0,"852b2007fffffff",2005,5.92805569966634,30.862656434377,18.7053038438161
0,"851b9c5bfffffff",2005,3.56348154942195,31.2361520767212,18.3263657728831
0,"852b70a3fffffff",2005,1.840744263596,34.3627185291714,30.6287165085475
0,"852b5633fffffff",2005,2.11162653896544,34.6866173214383,44.3111824724409
0,"852b227bfffffff",2005,0.570502862127291,29.1107371648153,14.4920539458593
0,"851a82c3fffffff",2005,3.36800746122996,32.6820491949717,22.2085746526718
0,"852b504bfffffff",2005,1.87063204745452,35.0733334223429,48.9567773739497
0,"852af10bfffffff",2006,18.873393992583,34.2858288685481,16.1112305124601
0,"852a190bfffffff",2006,2.14009522895018,35.3630685806274,26.0361045797666
0,"852b7113fffffff",2006,1.82560199995836,35.164125919342,49.3923023343086
0,"852a0573fffffff",2006,3.65136672390832,34.7613455454508,27.920198864407
0,"852b2ecbfffffff",2006,6.34540848123531,28.175387263298,12.41404012839
0,"851a8133fffffff",2006,2.54374831583765,32.2007152769301,26.7587996853722
0,"851ba563fffffff",2006,1.95005139211814,34.4054021305508,139.319121493234
0,"852ae00ffffffff",2006,1.87549467550384,36.3839972813924,71.1250844531589
0,"851ba69bfffffff",2006,3.3795282017617,32.7919928686959,18.5545279525575
0,"851a819bfffffff",2006,2.17309081554413,32.2531050576104,25.673697286182
0,"852aa97bfffffff",2006,16.3042390545209,14.6621727744738,9.48299163579941
0,"852b626bfffffff",2007,1.81301310658455,35.5359429518382,53.467795530955
0,"852a0323fffffff",2007,2.45915099481742,34.6505882740021,30.1719985604286
0,"852b504bfffffff",2007,1.83938111364842,34.8933375676473,37.6840026775996
0,"852b0d6bfffffff",2007,6.56161992152532,31.550085957845,20.6737477779388
0,"851ab32ffffffff",2007,0.197347958106548,32.3401463031769,19.0104889074961
0,"852b2aaffffffff",2007,2.03416549166044,30.3072322209676,15.2465392947197
0,"851ab323fffffff",2007,0.496859666580955,32.2957550684611,20.0811800479889
0,"851a810bfffffff",2007,2.27619254092375,32.446547905604,27.606536368529
0,"852b0057fffffff",2007,7.21338546928018,28.3061082363129,11.2282687028249
0,"852a13a3fffffff",2007,11.1544540921847,31.7107659180959,12.4172189633052
0,"852a203bfffffff",2007,7.81867431600889,32.5756475130717,26.6115056276321
0,"851a848ffffffff",2008,-0.764885374862287,32.0248944494459,18.4213122261895
0,"851aadd7fffffff",2008,0.385039843246341,32.731864229838,22.1030312856038
0,"851ba2bbfffffff",2008,-0.372142679678897,31.9803248246511,19.1588428550296
0,"851ba09bfffffff",2008,2.75314596295357,33.6958253118727,61.831774910291
0,"852b1b27fffffff",2008,6.7312082250913,32.3768639961878,24.5387901465098
0,"852af57bfffffff",2008,10.0319987138112,34.6537355581919,23.1432039737701
0,"852b2967fffffff",2008,4.24831387897332,31.6985903978348,17.640335003535
0,"850f6947fffffff",2008,1.60761133432388,34.240851910909,135.901472187042
0,"851ab067fffffff",2008,2.475310556901,31.9879121383031,24.2304258743922
0,"851b8e83fffffff",2008,2.91026543577512,32.6886512968275,19.7755710946189
0,"852b736bfffffff",2008,1.82805263201396,34.7967976252238,41.3652984142303
0,"852a00a7fffffff",2009,3.47122614913517,35.1307888031006,34.4138594468435
0,"851ba13bfffffff",2009,4.05259864528974,33.3975493907928,27.2155179381371
0,"852b2103fffffff",2009,4.60936311218474,30.1978742546505,12.6990913417604
0,"852b244bfffffff",2009,4.95806759198507,30.9069591840108,18.4560694694519
0,"852a1d83fffffff",2009,2.39086581766605,35.3559156258901,34.187090019385
0,"852a2a7bfffffff",2009,2.13792334165838,35.5983995861477,37.6055873367522
0,"852a23abfffffff",2009,10.8273872335752,32.9580824375153,23.1400250196457
0,"851a8477fffffff",2009,-0.209835078670747,32.0574901898702,23.5352821482552
0,"851a9207fffffff",2009,1.92759179671605,33.7480033874512,23.2678214232127
0,"851ba35bfffffff",2009,-0.851232416720854,31.7887153095669,21.8525253401862
0,"852a35b7fffffff",2009,7.1712393561999,32.7762749989827,34.1711950699488
0,"852a2693fffffff",2010,9.32685329516729,31.9610813061396,18.6894087990125
0,"852a0303fffffff",2010,2.73243406746123,35.4529708226522,43.8152567280663
0,"851a882ffffffff",2010,2.99624623234073,32.6907279491425,14.0703049898148
0,"852b2087fffffff",2010,5.48835719625155,31.3490579922994,24.4211666385333
0,"852a2e97fffffff",2010,2.6034730275472,35.0789920488993,41.1046191851298
0,"852a011bfffffff",2010,2.92587056259314,35.3472372690837,45.8063775897026
0,"852b2b37fffffff",2010,6.3765983581543,31.4723397890727,22.7235743602117
0,"852b266bfffffff",2010,5.19818724791209,30.8605202039083,21.5104635397593
0,"852b2817fffffff",2010,3.05798520644506,30.7455545266469,16.2129586140315
0,"852b252ffffffff",2010,5.4216742515564,31.3268894884321,20.30964506997
0,"852b2363fffffff",2010,1.58597981731097,29.2118850708008,16.1570083300273
0,"852b00b3fffffff",2011,8.22147302081188,27.7237769762675,7.0828378200531
0,"851aaea3fffffff",2011,0.732739253383544,32.3338946766324,24.6267428133223
0,"851b8817fffffff",2011,3.01872617403666,32.9875838597616,31.1517700513204
0,"851ba52ffffffff",2011,1.74678794708517,34.4607376522488,112.823119772805
0,"851ab1cffffffff",2011,0.685525089626511,31.7693614323934,23.789179166158
0,"852b66d7fffffff",2011,1.84820095449686,33.9523820877075,32.1684176921844
0,"851a862bfffffff",2011,6.79829704761505,32.3567919095357,22.0089326699575
0,"852a044bfffffff",2011,10.5810012287564,31.9501666492886,16.3146872520447
0,"851b8033fffffff",2011,0.915875768909852,31.2002484003703,14.1529593467712
0,"851a95affffffff",2011,3.04493546883265,32.9000467300415,26.7672771294912
0,"850f6babfffffff",2011,2.56149990359942,34.4317028257582,224.179656836722
0,"852ae033fffffff",2012,1.86873990297318,36.2818027072483,54.3271881209479
0,"852b08d3fffffff",2012,9.75605332056681,31.0720897992452,17.436242500941
0,"852a0187fffffff",2012,2.63467819492022,35.2521847089132,32.4926771124204
0,"851aa25bfffffff",2012,0.797381528963645,31.8190811475118,20.0633776187897
0,"851a8cdbfffffff",2012,3.32648700972398,32.2885193824768,23.998358130455
0,"852b0157fffffff",2012,10.147343341882,25.2991451422373,8.44345472256343
0,"851a95bbfffffff",2012,3.87785883347193,32.3583937644959,23.097426255544
0,"851aa323fffffff",2012,-0.157414449223628,32.1307768821716,19.3983285029729
0,"852b0a93fffffff",2012,7.67770623763402,31.3819797833761,15.154983774821
0,"852ae64ffffffff",2012,2.45387128492196,35.7753225962321,28.7764125068982
0,"852af0c3fffffff",2012,17.7374186118444,31.3616468111674,10.9803056716919
0,"851b8e2bfffffff",2013,2.21266825745503,32.4768124818802,25.3081109523773
0,"852b31a3fffffff",2013,1.0684377765283,28.9902315934499,15.237002213796
0,"852a25b3fffffff",2013,2.94535660247008,34.0650783379873,44.0674582123756
0,"852b24d3fffffff",2013,3.82182686328888,31.4139225006104,21.6249081134796
0,"852a1b07fffffff",2013,2.66624959309896,35.0650997956594,37.1467499732971
0,"851a9183fffffff",2013,2.37476732333501,33.3887754281362,27.8703944683075
0,"851a8553fffffff",2013,0.776345117793729,32.1064258813858,24.2049936453501
0,"851ab12bfffffff",2013,0.603961318731308,31.9694421688716,20.692186097304
0,"851b9337fffffff",2013,4.44180427392324,31.3063956260681,22.7515498797099
0,"852af163fffffff",2013,20.6062705251906,34.4892217318217,16.2002430491977
0,"851b8167fffffff",2013,1.97708061461647,32.3643387158712,21.6617844899495
0,"851aae63fffffff",2014,0.23402611973385,32.237888124254,28.6534906493293
0,"852a260bfffffff",2014,9.16496783494949,32.5528860886892,27.2504870494207
0,"852a1b8ffffffff",2014,2.70892973740896,35.6868188381195,30.9572145740191
0,"852a0397fffffff",2014,2.8799249480168,35.3340123494466,36.3615339597066
0,"852b5633fffffff",2014,2.04088464048174,35.0792465209961,38.1650934749179
0,"851ab06bfffffff",2014,3.21338543275164,31.8246594005161,22.5201177597046
0,"852b18a3fffffff",2014,7.04957423210144,31.8882817586263,23.5475743452708
0,"851b81bbfffffff",2014,1.50820644013584,32.6552879015605,23.5984385172526
0,"852a0333fffffff",2014,2.50531531704797,35.5123545328776,35.1047649118635
0,"851b858ffffffff",2014,0.984740759763453,32.7007733450996,28.2974413898256
0,"852a0e43fffffff",2014,2.20841092864672,35.7413075764974,30.671103477478
0,"851ba363fffffff",2015,0.017242980189621,32.4936080508762,26.8626474804348
0,"852af553fffffff",2015,9.88457902272542,34.8199025789897,22.8698089917501
0,"852a2647fffffff",2015,9.11028175354004,32.7798290888468,34.468114900589
0,"851a8387fffffff",2015,6.66403192943997,31.9766584502326,25.5295819176568
0,"852a1537fffffff",2015,10.9927243789037,32.6568396250407,15.7755267779032
0,"852b210bfffffff",2015,4.33431502183278,29.9954984982808,13.0371262828509
0,"852b0887fffffff",2015,10.6608478824298,31.1758017937342,18.9087605079015
0,"852b62c7fffffff",2015,1.81394391755263,35.7420705159505,61.6156024932861
0,"851aa3cffffffff",2015,-0.139439038932323,31.7776525815328,19.3792543411255
0,"852b0aaffffffff",2015,7.87572864691417,31.4058985710144,19.3442853093147
0,"852a1e0ffffffff",2015,10.9437085191409,33.4734006722768,16.8042550086975
0,"852b3037fffffff",2016,2.15954467318952,26.1528875350952,10.8595031738281
0,"851b8a13fffffff",2016,0.859590459987521,32.0216224034627,18.817205174764
0,"851a966bfffffff",2016,2.391506716609,33.1708857615789,21.4869391322136
0,"851ba3bbfffffff",2016,0.360148949341642,32.6409445603689,25.7902609639698
0,"851b8c23fffffff",2016,3.02171902855237,33.259177631802,31.8303831153446
0,"851a12d7fffffff",2016,1.04437393581288,32.5177474551731,17.8024646308687
0,"851a8c43fffffff",2016,3.37020480136077,32.1666997273763,26.1219376524289
0,"852ae00ffffffff",2016,1.88253427876366,36.4552917480469,55.5987933476766
0,"852a3007fffffff",2016,8.27274391386244,31.9084157943726,15.0346052646637
0,"852a1c0bfffffff",2016,5.13655506571134,34.8619610468547,38.8061941067378
0,"851ba00ffffffff",2016,2.38648641606172,33.1603950394524,24.6797262430191
0,"851aa117fffffff",2017,-0.427686373910142,32.0968248314328,25.2477098173565
0,"852b226ffffffff",2017,0.521764799952507,28.9905918439229,15.4224446349674
0,"852b7173fffffff",2017,1.82680748237504,35.360525449117,47.1214286751217
0,"851b848bfffffff",2017,1.55293436770638,29.8805200258891,10.9561454614004
0,"851b91affffffff",2017,-0.366960646957159,31.0326700528463,20.3227849324544
0,"851aaac3fffffff",2017,0.670598484886189,32.3520678679148,23.1590992212296
0,"851a8483fffffff",2017,0.272164082154632,31.6285565296809,17.8946558833122
0,"850f4d2bfffffff",2017,0.182250454525153,32.6689453760783,20.119328212738
0,"852b1b4ffffffff",2017,6.74502393404643,32.1996979077657,33.1354733784993
0,"852b0dd7fffffff",2017,7.53654595216115,31.0758854150772,19.8211368521055
0,"852aab83fffffff",2017,17.057588348786,9.34041233857473,7.01925754547119
0,"850f49b7fffffff",2018,3.44208097789023,32.2749766773648,17.1836171282662
0,"851b8c9bfffffff",2018,2.63823360204697,33.0027665456136,25.7220181306203
0,"852a24d3fffffff",2018,7.25284590323766,31.6551650365194,19.9641923904419
0,"851b8963fffffff",2018,3.53816341161728,33.5803040186564,29.7580910364787
0,"851ba303fffffff",2018,0.412544871369998,32.4551267169771,21.1867495831989
0,"851a8d47fffffff",2018,3.3217871983846,32.2869616746902,18.0377114216487
0,"851ab26ffffffff",2018,3.75249491135279,31.3100197315216,21.3915687402089
0,"852aa883fffffff",2018,15.0042726596196,5.59226254622141,7.01925754547119
0,"852ae297fffffff",2018,2.09002960970004,36.4652003447215,39.0160085956256
0,"851b8d73fffffff",2018,2.6907742579778,33.2464063644409,27.2504867871602
0,"851aa4bbfffffff",2018,1.13373212795705,31.9187368154526,17.153946240743
0,"852a00dbfffffff",2019,8.74300361673037,32.1005764404933,22.9397472143173
0,"851b8e9bfffffff",2019,2.6299173211058,32.3618909915288,21.8429882923762
0,"850f4927fffffff",2019,0.849568193654219,29.5612962086995,10.5619479497274
0,"852b5213fffffff",2019,1.91178321242332,35.1624602635701,47.6597412427266
0,"852b626bfffffff",2019,1.82836390535037,35.3528004487356,48.5339694619179
0,"852b2cc3fffffff",2019,2.42111271371444,30.5919573783875,14.1758481820424
0,"851b8333fffffff",2019,-0.445397276120881,31.8592680295308,21.4222990936703
0,"851a88c7fffffff",2019,3.18889737725258,32.0772169748942,23.4763643105825
0,"851ba46ffffffff",2019,2.88348035017649,34.1022936503092,102.478616568777
0,"851a160ffffffff",2019,3.43187354803085,33.1196020126343,21.2027353127797
0,"852a1e2ffffffff",2019,11.9506057401498,33.1648139556249,20.2185133894285
0,"852b089bfffffff",2020,9.6159144308832,31.1763951513502,19.1567235390345
0,"851a948bfffffff",2020,7.46366162896156,31.9484541575114,20.8797478357951
0,"852b036ffffffff",2020,7.3026063144207,30.4318494796753,14.7283604542414
0,"851aadc7fffffff",2020,0.245765577536076,32.3439295291901,21.8334512710571
0,"852b529bfffffff",2020,2.08730127016703,34.9268829345703,36.4950528462728
0,"852b0887fffffff",2020,10.3358409603437,31.2239321072896,21.2421551744143
0,"851a8637fffffff",2020,3.11918089489142,31.8885870933533,23.9214260578156
0,"852b1b27fffffff",2020,9.27123324076335,32.1757280826569,29.1515357891719
0,"851a953bfffffff",2020,2.89544359842936,33.8623206880358,34.9776044421726
0,"852b56cbfffffff",2020,3.32284006973108,32.8782894611359,20.8034515380859
0,"852b2bb3fffffff",2020,6.16011539349953,31.5326459010442,18.9151185552279
0,"852b0c2ffffffff",2021,11.1267738938332,31.1452834606171,18.5622484286626
0,"851a12a3fffffff",2021,3.78986482322216,33.5350096225739,18.4891311724981
0,"851b8e2ffffffff",2021,3.32818080484867,32.1646971305211,18.0949336886406
0,"852b76d7fffffff",2021,8.55763423442841,31.3192387421926,19.5954271157583
0,"852b08d3fffffff",2021,10.5605822722117,30.6361837704976,16.6402178287506
0,"851ba537fffffff",2021,1.56862087845802,34.3672746658325,48.18109887441
0,"851a8193fffffff",2021,2.01281778514385,32.1210489670436,24.7644999623299
0,"851aae47fffffff",2021,1.02363660310705,32.0362330277761,24.5101789633433
0,"851ba24bfffffff",2021,1.65879291130437,27.9869143168132,10.7408200369941
0,"851aa12ffffffff",2021,0.731772834745546,32.2364154259364,23.0287595788638
0,"852af693fffffff",2021,17.154443985886,13.8585399256812,7.27357832590739
0,"852b0b93fffffff",2022,6.8990447918574,31.0817669232686,18.9469088315964
0,"852b0b4ffffffff",2022,7.44621115922928,31.5436135133107,21.102278470993
0,"851aa45bfffffff",2022,3.63226722242932,31.1514505942663,14.6711381872495
0,"852a0173fffffff",2022,2.53692742188772,35.3792814413706,35.0962876081467
0,"851a9617fffffff",2022,3.7515285147561,32.3590299818251,19.6717233657837
0,"851ba363fffffff",2022,0.46809290897929,31.8946186701457,20.6423818535275
0,"851baa8bfffffff",2022,3.47667473157247,32.5958787918091,23.9595742225647
0,"852a285bfffffff",2022,1.98648030807575,35.224972486496,36.9432931939761
0,"851a9677fffffff",2022,2.83601389990912,33.3464308844672,24.0163725747002
0,"852b0a47fffffff",2022,9.0115665247043,30.9664639631907,9.65465811888377
0,"852a2003fffffff",2022,9.15640735626221,32.8200183709463,29.2659802436829
0,"851ba6cbfffffff",2023,3.53986229168044,31.6106058491601,17.5078761710061
0,"852b24c3fffffff",2023,5.68909573554993,30.8543910344442,21.881772406896
0,"851ab3cbfffffff",2023,5.9233883884218,31.5962368117438,21.1934102376302
0,"852b7223fffffff",2023,1.9135410785675,33.6133618354797,35.0984069373873
0,"852a214bfffffff",2023,8.55421005090078,32.5016276359558,25.437178850174
0,"852b2ea7fffffff",2023,4.8506730136772,29.3791519006093,12.2709843317668
0,"852a1d0bfffffff",2023,2.47839292387168,35.5807989438375,34.6480471491814
0,"852b058ffffffff",2023,3.51538138370961,28.6093540986379,16.7216007510821
0,"852b1d1bfffffff",2023,8.33343505859375,30.3320286009047,15.9755925469928
0,"852b0d77fffffff",2023,9.11004971464475,31.9176878929138,18.4382669528325
0,"852aada7fffffff",2023,12.4118106365204,32.0111440976461,13.7562186559041
0,"852a0c13fffffff",2024,1.85058138767878,34.9520858128866,30.3277702331543
0,"851baa8bfffffff",2024,3.65031282107035,33.1378112792969,23.6060679594676
0,"852a0e03fffffff",2024,1.9556871453921,35.7817442417145,36.2661639054616
0,"851a1697fffffff",2024,4.17180091142654,33.8062431335449,28.3084618727366
0,"851aa283fffffff",2024,4.07537061576214,31.0619506835938,15.5474858813816
0,"851ba4dbfffffff",2024,2.92268135646979,33.8303081989288,90.4269837538401
0,"852b506bfffffff",2024,1.83296000361443,34.3870611826579,37.9573980331421
0,"852b52b3fffffff",2024,1.8377453049024,33.8716287612915,34.6486828009288
0,"851b8b4bfffffff",2024,3.1616504629453,32.0278531710307,17.1030821005503
0,"852a2107fffffff",2024,3.33573413888613,32.6237142880758,18.1648718118668
0,"851a9347fffffff",2024,1.8637501274546,33.4872294267019,29.2914122541745
0,"851b9d83fffffff",2025,-0.229895913600922,31.6998809814453,28.6568824768066
